<<<<<<< HEAD
Gen,GenAvg,BestFit
0,395.9,403
1,397.8,403
2,399.8,403
3,400.8,403
4,401.7,403
5,401.9,403
6,401.3,403
7,402.3,403
8,402.7,403
9,403,403
10,402.4,403
11,402.8,403
12,403,403
13,402.8,403
14,402.8,403
15,402.6,403
16,402.2,403
17,403,403
18,403,403
19,402.8,403
20,403.4,408
21,403.8,408
22,404.5,408
23,405,408
24,405,408
25,406,408
26,406.9,408
27,407.2,408
28,407,408
29,407.4,408
30,407,408
31,407.5,408
32,407.6,408
33,407.6,408
34,407.6,408
35,407.8,408
36,407.5,408
37,407.2,408
38,407.6,408
39,407.5,408
40,407.7,408
41,407.3,408
42,407.2,408
43,407.6,408
44,406.9,408
45,407.7,408
46,407.9,408
47,406.1,408
48,407.7,408
49,407.9,408
50,408,408
51,407.8,408
52,406.7,408
53,407.3,408
54,407.6,408
55,407.8,408
56,407.8,408
57,407,408
58,407.7,408
59,407.8,408
60,407.6,408
61,407.6,408
62,407.8,408
63,407.8,408
64,407.6,408
65,407.2,408
66,407.7,408
67,407.6,408
68,407.8,409
69,407.6,409
70,407.1,409
71,407.8,409
72,407.4,409
73,407.8,409
74,407,409
75,407.9,409
76,407.9,409
77,407.1,409
78,407.1,409
79,407.9,409
80,407.9,409
81,407.6,409
82,407.9,409
83,407.9,409
84,407,409
85,407,409
86,408,409
87,408.1,409
88,408.1,409
89,408.4,409
90,407.6,409
91,408.2,409
92,406.8,409
93,407.2,409
94,408.1,409
95,408.5,409
96,408.7,409
97,408.2,409
98,408.8,409
99,405.1,409
100,408.5,409
=======
Gen,GenAvg,BestFit
0,395.9,403
1,397.8,403
2,399.8,403
3,400.8,403
4,401.7,403
5,401.9,403
6,401.3,403
7,402.3,403
8,402.7,403
9,403,403
10,402.4,403
11,402.8,403
12,403,403
13,402.8,403
14,402.8,403
15,402.6,403
16,402.2,403
17,403,403
18,403,403
19,402.8,403
20,403.4,408
21,403.8,408
22,404.5,408
23,405,408
24,405,408
25,406,408
26,406.9,408
27,407.2,408
28,407,408
29,407.4,408
30,407,408
31,407.5,408
32,407.6,408
33,407.6,408
34,407.6,408
35,407.8,408
36,407.5,408
37,407.2,408
38,407.6,408
39,407.5,408
40,407.7,408
41,407.3,408
42,407.2,408
43,407.6,408
44,406.9,408
45,407.7,408
46,407.9,408
47,406.1,408
48,407.7,408
49,407.9,408
50,408,408
51,407.8,408
52,406.7,408
53,407.3,408
54,407.6,408
55,407.8,408
56,407.8,408
57,407,408
58,407.7,408
59,407.8,408
60,407.6,408
61,407.6,408
62,407.8,408
63,407.8,408
64,407.6,408
65,407.2,408
66,407.7,408
67,407.6,408
68,407.8,409
69,407.6,409
70,407.1,409
71,407.8,409
72,407.4,409
73,407.8,409
74,407,409
75,407.9,409
76,407.9,409
77,407.1,409
78,407.1,409
79,407.9,409
80,407.9,409
81,407.6,409
82,407.9,409
83,407.9,409
84,407,409
85,407,409
86,408,409
87,408.1,409
88,408.1,409
89,408.4,409
90,407.6,409
91,408.2,409
92,406.8,409
93,407.2,409
94,408.1,409
95,408.5,409
96,408.7,409
97,408.2,409
98,408.8,409
99,405.1,409
100,408.5,409
>>>>>>> c7cec7169edea7a901c9242ef34f1b79be23791c
